Unnamed: 0,Name,Comment,Likes,Reply_Count,Time,date,hour,month,Tokenize,stemmed,compound,neg,neu,pos,polarity,subjectivity,empath_score,Reply_Class,Like_Class,sentiment_status
4934,bhavna bura,it d be better if you could make him fly because salary ud jaati hai,0,0,2018-10-10T02:51:15Z,10,2,10,"['it', 'd', 'be', 'better', 'if', 'you', 'could', 'make', 'him', 'fly', 'because', 'salary', 'ud', 'jaati', 'hai']","['it', 'd', 'be', 'better', 'if', 'you', 'could', 'make', 'him', 'fli', 'becaus', 'salari', 'ud', 'jaati', 'hai']",0.4404,0.0,0.818,0.182,0.65,0.7,0.9333333333333332,0,0,neu
4935,Advaith raj,the godha girl,0,0,2018-10-10T02:51:15Z,10,2,10,"['the', 'godha', 'girl']","['the', 'godha', 'girl']",0.0,0.0,1.0,0.0,0.0,0.0,1.6666666666666663,0,0,neu
4936,sumon suresh,this girl is a actor that acts in malayalam movie godha,2,0,2018-10-09T20:16:35Z,9,20,10,"['this', 'girl', 'is', 'a', 'actor', 'that', 'acts', 'in', 'malayalam', 'movie', 'godha']","['this', 'girl', 'is', 'a', 'actor', 'that', 'act', 'in', 'malayalam', 'movi', 'godha']",0.0,0.0,1.0,0.0,0.0,0.0,0.7272727272727274,0,1,neu
4937,Ajit Dalabehera,very unique idea hatsoff to the creative teamgood job nice one,0,0,2018-10-09T20:16:35Z,9,20,10,"['very', 'unique', 'idea', 'hatsoff', 'to', 'the', 'creative', 'teamgood', 'job', 'nice', 'one']","['veri', 'uniqu', 'idea', 'hatsoff', 'to', 'the', 'creativ', 'teamgood', 'job', 'nice', 'one']",0.6908,0.0,0.612,0.38799999999999996,0.5291666666666667,1.0,1.3636363636363635,0,0,neu
4938,M A Ghaffar,brilliant acting by salary,0,0,2018-10-09T08:41:19Z,9,8,10,"['brilliant', 'acting', 'by', 'salary']","['brilliant', 'act', 'by', 'salari']",0.5859,0.0,0.441,0.5589999999999999,0.45,0.5,2.25,0,0,pos
4939,Harry potter fan,freshly brewed content man,2,0,2018-10-09T08:41:19Z,9,8,10,"['freshly', 'brewed', 'content', 'man']","['fresh', 'brew', 'content', 'man']",0.0,0.0,1.0,0.0,0.3,0.5,0.75,0,1,neu
4940,Loving Juhi,19th july is my birthday,2,2,2018-10-08T09:15:40Z,8,9,10,"['19th', 'july', 'is', 'my', 'birthday']","['19th', 'juli', 'is', 'my', 'birthday']",0.0,0.0,1.0,0.0,0.0,0.0,0.4,1,1,neu
4941,O T B Harmony Limited,her make up would go more than 50 thousand,0,0,2018-10-08T09:15:40Z,8,9,10,"['her', 'make', 'up', 'would', 'go', 'more', 'than', '50', 'thousand']","['her', 'make', 'up', 'would', 'go', 'more', 'than', '50', 'thousand']",0.0,0.0,1.0,0.0,0.5,0.5,0.0,0,0,neu
4942,A Mondal,this girls hair is a hair goal,0,0,2018-10-08T08:56:12Z,8,8,10,"['this', 'girls', 'hair', 'is', 'a', 'hair', 'goal']","['this', 'girl', 'hair', 'is', 'a', 'hair', 'goal']",0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999998,0,0,neu
4943,nIrMaL sRiDhAr,nayana shyam writer director,0,0,2018-10-08T08:56:12Z,8,8,10,"['nayana', 'shyam', 'writer', 'director']","['nayana', 'shyam', 'writer', 'director']",0.0,0.0,1.0,0.0,0.0,0.0,1.25,0,0,neu
4944,Jyoti Gautam,hahahha so true yr i cannot totally relate to that,0,0,2018-10-08T08:35:41Z,8,8,10,"['hahahha', 'so', 'true', 'yr', 'i', 'can', 'not', 'totally', 'relate', 'to', 'that']","['hahahha', 'so', 'true', 'yr', 'i', 'can', 'not', 'total', 'relat', 'to', 'that']",0.4754,0.0,0.721,0.27899999999999997,0.175,0.7,0.30000000000000004,0,0,neu
4945,Razia Ali,omg it is one of the most unique content i have ever seen superb video i can t control my life so relatable,0,0,2018-10-08T08:35:41Z,8,8,10,"['omg', 'it', 'is', 'one', 'of', 'the', 'most', 'unique', 'content', 'i', 'have', 'ever', 'seen', 'superb', 'video', 'i', 'can', 't', 'control', 'my', 'life', 'so', 'relatable']","['omg', 'it', 'is', 'one', 'of', 'the', 'most', 'uniqu', 'content', 'i', 'have', 'ever', 'seen', 'superb', 'video', 'i', 'can', 't', 'control', 'my', 'life', 'so', 'relat']",0.6249,0.0,0.823,0.177,0.625,0.8333333333333334,0.3043478260869565,0,0,neu
4946,R n S,she s so beautiful,0,0,2018-10-08T08:21:24Z,8,8,10,"['she', 's', 'so', 'beautiful']","['she', 's', 'so', 'beauti']",0.6361,0.0,0.32299999999999995,0.677,0.85,1.0,0.75,0,0,pos
4947,abi aish,that was just great,0,0,2018-10-08T08:21:24Z,8,8,10,"['that', 'was', 'just', 'great']","['that', 'was', 'just', 'great']",0.6249,0.0,0.423,0.5770000000000001,0.8,0.75,0.5,0,0,pos
4948,Appol Arinjo,i love you just the way you are,0,0,2018-10-07T11:46:03Z,7,11,10,"['i', 'love', 'you', 'just', 'the', 'way', 'you', 'are']","['i', 'love', 'you', 'just', 'the', 'way', 'you', 'are']",0.6369,0.0,0.588,0.41200000000000003,0.5,0.6,0.625,0,0,neu
4949,Shivashish Singh,yar it was emotional,0,0,2018-10-07T11:46:03Z,7,11,10,"['yar', 'it', 'was', 'emotional']","['yar', 'it', 'was', 'emot']",0.1531,0.0,0.652,0.348,0.0,0.65,0.75,0,0,neu
4950,Telugu Worship,true crazy sad good bad lol eeee finally too good,0,0,2018-10-07T04:05:28Z,7,4,10,"['true', 'crazy', 'sad', 'good', 'bad', 'lol', 'eeee', 'finally', 'too', 'good']","['true', 'crazi', 'sad', 'good', 'bad', 'lol', 'eeee', 'final', 'too', 'good']",0.34,0.385,0.128,0.48700000000000004,0.09375,0.7645833333333334,1.5,0,0,pos
4951,Fatima Khan,such novel thought i loved it,0,0,2018-10-07T04:05:28Z,7,4,10,"['such', 'novel', 'thought', 'i', 'loved', 'it']","['such', 'novel', 'thought', 'i', 'love', 'it']",0.7351,0.0,0.326,0.674,0.35,0.65,0.6666666666666666,0,0,pos
4952,Entertainment ke Jhatke,watch my new comedy video tinder che to gapa gap che https youtu be soteiyp3aoq,0,0,2018-10-06T09:53:43Z,6,9,10,"['watch', 'my', 'new', 'comedy', 'video', 'tinder', 'che', 'to', 'gapa', 'gap', 'che', 'https', 'youtu', 'be', 'soteiyp3aoq']","['watch', 'my', 'new', 'comedi', 'video', 'tinder', 'che', 'to', 'gapa', 'gap', 'che', 'https', 'youtu', 'be', 'soteiyp3aoq']",0.3612,0.0,0.848,0.152,0.13636363636363635,0.4545454545454545,0.26666666666666666,0,0,neu
4953,Entertainment ke Jhatke,watch my new comedy video tinder che to gapa gap che https youtu be soteiyp3aoq,0,0,2018-10-06T09:53:43Z,6,9,10,"['watch', 'my', 'new', 'comedy', 'video', 'tinder', 'che', 'to', 'gapa', 'gap', 'che', 'https', 'youtu', 'be', 'soteiyp3aoq']","['watch', 'my', 'new', 'comedi', 'video', 'tinder', 'che', 'to', 'gapa', 'gap', 'che', 'https', 'youtu', 'be', 'soteiyp3aoq']",0.3612,0.0,0.848,0.152,0.13636363636363635,0.4545454545454545,0.26666666666666666,0,0,neu
4954,Entertainment ke Jhatke,watch my new comedy video tinder che to gapa gap che https youtu be soteiyp3aoq,0,0,2018-10-03T16:13:40Z,3,16,10,"['watch', 'my', 'new', 'comedy', 'video', 'tinder', 'che', 'to', 'gapa', 'gap', 'che', 'https', 'youtu', 'be', 'soteiyp3aoq']","['watch', 'my', 'new', 'comedi', 'video', 'tinder', 'che', 'to', 'gapa', 'gap', 'che', 'https', 'youtu', 'be', 'soteiyp3aoq']",0.3612,0.0,0.848,0.152,0.13636363636363635,0.4545454545454545,0.26666666666666666,0,0,neu
4955,Entertainment ke Jhatke,watch my new comedy video tinder che to gapa gap che https youtu be soteiyp3aoq,0,0,2018-10-03T16:13:40Z,3,16,10,"['watch', 'my', 'new', 'comedy', 'video', 'tinder', 'che', 'to', 'gapa', 'gap', 'che', 'https', 'youtu', 'be', 'soteiyp3aoq']","['watch', 'my', 'new', 'comedi', 'video', 'tinder', 'che', 'to', 'gapa', 'gap', 'che', 'https', 'youtu', 'be', 'soteiyp3aoq']",0.3612,0.0,0.848,0.152,0.13636363636363635,0.4545454545454545,0.26666666666666666,0,0,neu
4956,Aiyesha Fathima,salary and payee ke beach me ithni romance wow,0,0,2018-10-03T15:46:47Z,3,15,10,"['salary', 'and', 'payee', 'ke', 'beach', 'me', 'ithni', 'romance', 'wow']","['salari', 'and', 'paye', 'ke', 'beach', 'me', 'ithni', 'romanc', 'wow']",0.8126,0.0,0.486,0.514,0.1,1.0,1.7777777777777783,0,0,pos
4957,shrikant upasani,wow grt thought,0,0,2018-10-03T15:46:47Z,3,15,10,"['wow', 'grt', 'thought']","['wow', 'grt', 'thought']",0.5859,0.0,0.345,0.655,0.1,1.0,0.3333333333333333,0,0,pos
4958,Jeevan Antony,most creative ever,0,0,2018-10-03T03:55:59Z,3,3,10,"['most', 'creative', 'ever']","['most', 'creativ', 'ever']",0.4927,0.0,0.385,0.615,0.5,0.75,1.0,0,0,pos
4959,Ishita Mehra,hey any mallu here isn t she that girl who appeared in some movie with tovino thomas,0,0,2018-10-03T03:55:59Z,3,3,10,"['hey', 'any', 'mallu', 'here', 'isn', 't', 'she', 'that', 'girl', 'who', 'appeared', 'in', 'some', 'movie', 'with', 'tovino', 'thomas']","['hey', 'ani', 'mallu', 'here', 'isn', 't', 'she', 'that', 'girl', 'who', 'appear', 'in', 'some', 'movi', 'with', 'tovino', 'thoma']",0.0,0.0,1.0,0.0,0.0,0.0,0.29411764705882354,0,0,neu
4960,Swsti Bhambi,guys do come up with better content yaar this was definitely not gud,0,0,2018-10-03T01:09:16Z,3,1,10,"['guys', 'do', 'come', 'up', 'with', 'better', 'content', 'yaar', 'this', 'was', 'definitely', 'not', 'gud']","['guy', 'do', 'come', 'up', 'with', 'better', 'content', 'yaar', 'this', 'was', 'definit', 'not', 'gud']",0.6808,0.0,0.6629999999999999,0.337,0.25,0.5,0.3076923076923077,0,0,neu
4961,ISHITA ANAND,very realistic vdo i liked it so much thanks filter copy for entertaining us,0,0,2018-10-03T01:09:16Z,3,1,10,"['very', 'realistic', 'vdo', 'i', 'liked', 'it', 'so', 'much', 'thanks', 'filter', 'copy', 'for', 'entertaining', 'us']","['veri', 'realist', 'vdo', 'i', 'like', 'it', 'so', 'much', 'thank', 'filter', 'copi', 'for', 'entertain', 'us']",0.8459,0.0,0.522,0.478,0.37916666666666665,0.5333333333333333,0.3571428571428571,0,0,neu
4962,Mishal Mohammad,make another video of it again,0,0,2018-10-02T17:30:04Z,2,17,10,"['make', 'another', 'video', 'of', 'it', 'again']","['make', 'anoth', 'video', 'of', 'it', 'again']",0.0,0.0,1.0,0.0,0.0,0.0,0.5,0,0,neu
4963,UNBOXING TOMORROW,by eom salary resembles robinson crusoe d,0,0,2018-10-02T17:30:04Z,2,17,10,"['by', 'eom', 'salary', 'resembles', 'robinson', 'crusoe', 'd']","['by', 'eom', 'salari', 'resembl', 'robinson', 'cruso', 'd']",0.0,0.0,1.0,0.0,0.0,0.0,1.2857142857142854,0,0,neu
4964,Steffy Varghese,that was amazing guys i can t be more happy u guys nailed it its just awesome great concept veer n gabby great acting veer the cutiepie,0,0,2018-10-02T14:31:17Z,2,14,10,"['that', 'was', 'amazing', 'guys', 'i', 'can', 't', 'be', 'more', 'happy', 'u', 'guys', 'nailed', 'it', 'its', 'just', 'awesome', 'great', 'concept', 'veer', 'n', 'gabby', 'great', 'acting', 'veer', 'the', 'cutiepie']","['that', 'was', 'amaz', 'guy', 'i', 'can', 't', 'be', 'more', 'happi', 'u', 'guy', 'nail', 'it', 'it', 'just', 'awesom', 'great', 'concept', 'veer', 'n', 'gabbi', 'great', 'act', 'veer', 'the', 'cutiepi']",0.9753,0.0,0.424,0.5760000000000001,0.6428571428571429,0.7000000000000001,0.6666666666666667,0,0,pos
4965,Amrutha Balla,i never thought anyone could get so emotional on salary great job once again filtercopy,0,0,2018-10-02T14:31:17Z,2,14,10,"['i', 'never', 'thought', 'anyone', 'could', 'get', 'so', 'emotional', 'on', 'salary', 'great', 'job', 'once', 'again', 'filtercopy']","['i', 'never', 'thought', 'anyon', 'could', 'get', 'so', 'emot', 'on', 'salari', 'great', 'job', 'onc', 'again', 'filtercopi']",0.7365,0.0,0.659,0.341,0.4,0.7,1.4666666666666666,0,0,neu
4966,Trishita Debnath,well it s so true and the relationship is so close nice onr,0,0,2018-10-02T09:50:17Z,2,9,10,"['well', 'it', 's', 'so', 'true', 'and', 'the', 'relationship', 'is', 'so', 'close', 'nice', 'onr']","['well', 'it', 's', 'so', 'true', 'and', 'the', 'relationship', 'is', 'so', 'close', 'nice', 'onr']",0.8059,0.0,0.521,0.479,0.475,0.825,0.6153846153846154,0,0,neu
4967,Subhojit Pramanik,etna salary milte milte buddha ho jate hay it peoples,0,0,2018-10-02T09:50:17Z,2,9,10,"['etna', 'salary', 'milte', 'milte', 'buddha', 'ho', 'jate', 'hay', 'it', 'peoples']","['etna', 'salari', 'milt', 'milt', 'buddha', 'ho', 'jate', 'hay', 'it', 'peopl']",0.0,0.0,1.0,0.0,0.0,0.0,0.8999999999999999,0,0,neu
4968,Sijo John,56 k her 25 is my bloody 1st,0,0,2018-10-02T02:35:25Z,2,2,10,"['56', 'k', 'her', '25', 'is', 'my', 'bloody', '1st']","['56', 'k', 'her', '25', 'is', 'my', 'bloodi', '1st']",-0.4404,0.326,0.674,0.0,-0.8,0.9,0.5,0,0,neu
4969,MIHIR,veer acting is improved,0,0,2018-10-02T02:35:25Z,2,2,10,"['veer', 'acting', 'is', 'improved']","['veer', 'act', 'is', 'improv']",0.4767,0.0,0.49200000000000005,0.508,0.0,0.0,0.75,0,0,pos
4970,TriteTuber,sooooo creative,0,0,2018-09-30T06:11:05Z,30,6,9,"['sooooo', 'creative']","['sooooo', 'creativ']",0.4404,0.0,0.256,0.7440000000000001,0.5,1.0,1.5,0,0,pos
4971,sushama khonde,you guys nailed it mtlb bhai level hi pura up kr diya osmness is here,0,0,2018-09-30T06:11:05Z,30,6,9,"['you', 'guys', 'nailed', 'it', 'mtlb', 'bhai', 'level', 'hi', 'pura', 'up', 'kr', 'diya', 'osmness', 'is', 'here']","['you', 'guy', 'nail', 'it', 'mtlb', 'bhai', 'level', 'hi', 'pura', 'up', 'kr', 'diya', 'osm', 'is', 'here']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,neu
4972,Jagbir Dahiya,thia is realy good one diffrnt topic and well exicuted,0,0,2018-09-29T15:13:00Z,29,15,9,"['thia', 'is', 'realy', 'good', 'one', 'diffrnt', 'topic', 'and', 'well', 'exicuted']","['thia', 'is', 'reali', 'good', 'one', 'diffrnt', 'topic', 'and', 'well', 'exicut']",0.6124,0.0,0.615,0.385,0.7,0.6000000000000001,0.0,0,0,neu
4973,amina sheha,thats funny,0,0,2018-09-29T15:13:00Z,29,15,9,"['thats', 'funny']","['that', 'funni']",0.4404,0.0,0.256,0.7440000000000001,0.25,1.0,1.0,0,0,pos
4974,Nas,omg its the best video ya guys ever made loved it sooo much way to go guys veer,0,1,2018-09-29T09:16:53Z,29,9,9,"['omg', 'its', 'the', 'best', 'video', 'ya', 'guys', 'ever', 'made', 'loved', 'it', 'sooo', 'much', 'way', 'to', 'go', 'guys', 'veer']","['omg', 'it', 'the', 'best', 'video', 'ya', 'guy', 'ever', 'made', 'love', 'it', 'sooo', 'much', 'way', 'to', 'go', 'guy', 'veer']",0.8442,0.0,0.664,0.336,0.6333333333333333,0.43333333333333335,0.5555555555555557,1,0,neu
4975,Sadia s Shades,super reality,0,1,2018-09-29T09:16:53Z,29,9,9,"['super', 'reality']","['super', 'realiti']",0.5994,0.0,0.204,0.7959999999999999,0.3333333333333333,0.6666666666666666,0.0,1,0,pos
4976,Udit Chugh,that s a great 33 hike,0,0,2018-09-28T18:44:40Z,28,18,9,"['that', 's', 'a', 'great', '33', 'hike']","['that', 's', 'a', 'great', '33', 'hike']",0.6249,0.0,0.423,0.5770000000000001,0.8,0.75,0.6666666666666666,0,0,pos
4977,Aman Vora,can anyone please tell me the name of the actress,2,0,2018-09-28T18:44:40Z,28,18,9,"['can', 'anyone', 'please', 'tell', 'me', 'the', 'name', 'of', 'the', 'actress']","['can', 'anyon', 'pleas', 'tell', 'me', 'the', 'name', 'of', 'the', 'actress']",0.3182,0.0,0.7959999999999999,0.204,0.0,0.0,0.30000000000000004,0,1,neu
4978,Brunda RB,what aa content filtercopy kaha se soch letheho yar awesome,0,1,2018-09-27T11:31:49Z,27,11,9,"['what', 'aa', 'content', 'filtercopy', 'kaha', 'se', 'soch', 'letheho', 'yar', 'awesome']","['what', 'aa', 'content', 'filtercopi', 'kaha', 'se', 'soch', 'letheho', 'yar', 'awesom']",0.6249,0.0,0.687,0.313,1.0,1.0,0.0,1,0,neu
4979,Udit Chugh,i thought mutualfundssahihai will be the sponsors of this video,0,0,2018-09-27T11:31:49Z,27,11,9,"['i', 'thought', 'mutualfundssahihai', 'will', 'be', 'the', 'sponsors', 'of', 'this', 'video']","['i', 'thought', 'mutualfundssahihai', 'will', 'be', 'the', 'sponsor', 'of', 'this', 'video']",0.0,0.0,1.0,0.0,0.0,0.0,0.30000000000000004,0,0,neu
4980,Monica,wooww it s amazing,0,0,2018-09-27T10:26:22Z,27,10,9,"['wooww', 'it', 's', 'amazing']","['wooww', 'it', 's', 'amaz']",0.5859,0.0,0.345,0.655,0.6000000000000001,0.9,0.25,0,0,pos
4981,Rishabh G,6 46 thank me later,0,0,2018-09-27T10:26:22Z,27,10,9,"['6', '46', 'thank', 'me', 'later']","['6', '46', 'thank', 'me', 'later']",0.3612,0.0,0.545,0.455,0.0,0.0,0.2,0,0,neu
4982,Rubal,such an amazing concept,0,0,2018-09-26T14:10:39Z,26,14,9,"['such', 'an', 'amazing', 'concept']","['such', 'an', 'amaz', 'concept']",0.5859,0.0,0.441,0.5589999999999999,0.30000000000000004,0.7,0.25,0,0,pos
4983,Vishwam Soni,4 on trending love you filtercopy filtercopy,1,0,2018-09-26T14:10:39Z,26,14,9,"['4', 'on', 'trending', 'love', 'you', 'filtercopy', 'filtercopy']","['4', 'on', 'trend', 'love', 'you', 'filtercopi', 'filtercopi']",0.6369,0.0,0.5429999999999999,0.457,0.5,0.6,0.7142857142857142,0,1,neu
4984,TREASA JANETTE,this is our godha girl,0,0,2018-09-26T11:35:03Z,26,11,9,"['this', 'is', 'our', 'godha', 'girl']","['this', 'is', 'our', 'godha', 'girl']",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,neu
4985,Trend Factory,finally the video out iphone x japanese cloneunboxing full reviewhttps youtu be feiopcsckf8go watch nowonly on ikart clone maket like subscribe our youtube channel thank you ikart,0,0,2018-09-26T11:35:03Z,26,11,9,"['finally', 'the', 'video', 'out', 'iphone', 'x', 'japanese', 'cloneunboxing', 'full', 'reviewhttps', 'youtu', 'be', 'feiopcsckf8go', 'watch', 'nowonly', 'on', 'ikart', 'clone', 'maket', 'like', 'subscribe', 'our', 'youtube', 'channel', 'thank', 'you', 'ikart']","['final', 'the', 'video', 'out', 'iphon', 'x', 'japanes', 'cloneunbox', 'full', 'reviewhttp', 'youtu', 'be', 'feiopcsckf8go', 'watch', 'nowon', 'on', 'ikart', 'clone', 'maket', 'like', 'subscrib', 'our', 'youtub', 'channel', 'thank', 'you', 'ikart']",0.6124,0.0,0.828,0.172,0.11666666666666665,0.5166666666666667,0.1851851851851852,0,0,neu
4986,Mohit Kapoor,goes to show a man even if fictitious has to apologize to a women inspite of being innocent for what these queens shout equality,0,0,2018-09-25T18:25:17Z,25,18,9,"['goes', 'to', 'show', 'a', 'man', 'even', 'if', 'fictitious', 'has', 'to', 'apologize', 'to', 'a', 'women', 'inspite', 'of', 'being', 'innocent', 'for', 'what', 'these', 'queens', 'shout', 'equality']","['goe', 'to', 'show', 'a', 'man', 'even', 'if', 'fictiti', 'has', 'to', 'apolog', 'to', 'a', 'women', 'inspit', 'of', 'be', 'innoc', 'for', 'what', 'these', 'queen', 'shout', 'equal']",0.4215,0.0,0.84,0.16,0.5,0.7,0.5,0,0,neu
4987,ANAS,very true woman not want salary not man,0,0,2018-09-25T18:25:17Z,25,18,9,"['very', 'true', 'woman', 'not', 'want', 'salary', 'not', 'man']","['veri', 'true', 'woman', 'not', 'want', 'salari', 'not', 'man']",0.435,0.11800000000000001,0.5820000000000001,0.3,0.455,0.8450000000000001,1.875,0,0,neu
4988,KARAN BHATT,great content,0,0,2018-09-25T16:07:47Z,25,16,9,"['great', 'content']","['great', 'content']",0.6249,0.0,0.196,0.804,0.8,0.75,1.0,0,0,pos
4989,Ankita Bhattacharya,so true it s definitely my story too yrsooo relatable,0,0,2018-09-25T16:07:47Z,25,16,9,"['so', 'true', 'it', 's', 'definitely', 'my', 'story', 'too', 'yrsooo', 'relatable']","['so', 'true', 'it', 's', 'definit', 'my', 'stori', 'too', 'yrsooo', 'relat']",0.7233,0.0,0.536,0.46399999999999997,0.175,0.575,0.30000000000000004,0,0,neu
4990,jaffer Aahat Rahman,guys u just nailed it love team filllter cooopyyyy,0,0,2018-09-25T13:03:41Z,25,13,9,"['guys', 'u', 'just', 'nailed', 'it', 'love', 'team', 'filllter', 'cooopyyyy']","['guy', 'u', 'just', 'nail', 'it', 'love', 'team', 'filllter', 'cooopyyyy']",0.6369,0.0,0.625,0.375,0.5,0.6,0.5555555555555556,0,0,neu
4991,nisha gupta,you both just robe my heart what an idea bhot umda,0,0,2018-09-25T13:03:41Z,25,13,9,"['you', 'both', 'just', 'robe', 'my', 'heart', 'what', 'an', 'idea', 'bhot', 'umda']","['you', 'both', 'just', 'robe', 'my', 'heart', 'what', 'an', 'idea', 'bhot', 'umda']",0.0,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,0,0,neu
4992,KUMARI MANISHA,the best vdo till date of filter copy,0,0,2018-09-25T09:39:06Z,25,9,9,"['the', 'best', 'vdo', 'till', 'date', 'of', 'filter', 'copy']","['the', 'best', 'vdo', 'till', 'date', 'of', 'filter', 'copi']",0.6369,0.0,0.625,0.375,1.0,0.3,1.0,0,0,neu
4993,Shivani Bhuyan,wo hooo masterpiece the crispiest dude version was cool till it metamorphosed into a dud rather dead end,2,0,2018-09-25T09:39:06Z,25,9,9,"['wo', 'hooo', 'masterpiece', 'the', 'crispiest', 'dude', 'version', 'was', 'cool', 'till', 'it', 'metamorphosed', 'into', 'a', 'dud', 'rather', 'dead', 'end']","['wo', 'hooo', 'masterpiec', 'the', 'crispiest', 'dude', 'version', 'was', 'cool', 'till', 'it', 'metamorphos', 'into', 'a', 'dud', 'rather', 'dead', 'end']",0.0258,0.245,0.506,0.249,0.07499999999999997,0.525,0.4444444444444445,0,1,neu
4994,vijay kumar,out of the box,0,0,2018-09-23T13:52:41Z,23,13,9,"['out', 'of', 'the', 'box']","['out', 'of', 'the', 'box']",0.0,0.0,1.0,0.0,0.0,0.0,0.25,0,0,neu
4995,Aditya Bhartia,keep watching filtercopy nhi bola,0,0,2018-09-23T13:52:41Z,23,13,9,"['keep', 'watching', 'filtercopy', 'nhi', 'bola']","['keep', 'watch', 'filtercopi', 'nhi', 'bola']",0.0,0.0,1.0,0.0,0.0,0.0,0.2,0,0,neu
4996,Sagar S,really nice,0,0,2018-09-23T09:11:56Z,23,9,9,"['really', 'nice']","['realli', 'nice']",0.4754,0.0,0.244,0.7559999999999999,0.6,1.0,1.0,0,0,pos
4997,NITIN KAUSHIK,she is pretty,0,0,2018-09-23T09:11:56Z,23,9,9,"['she', 'is', 'pretty']","['she', 'is', 'pretti']",0.4939,0.0,0.385,0.615,0.25,1.0,1.3333333333333333,0,0,pos
4998,Shraboni Karmaker,nice thought,0,0,2018-09-23T09:10:38Z,23,9,9,"['nice', 'thought']","['nice', 'thought']",0.4215,0.0,0.263,0.737,0.6,1.0,1.0,0,0,pos
4999,Vikash Sarawgi,good one excellent,0,0,2018-09-23T09:10:38Z,23,9,9,"['good', 'one', 'excellent']","['good', 'one', 'excel']",0.765,0.0,0.132,0.868,0.85,0.8,0.3333333333333333,0,0,pos
