Unnamed: 0,Name,Comment,Likes,Reply_Count,Time,date,hour,month,Tokenize,stemmed,compound,neg,neu,pos,polarity,subjectivity,empath_score,Reply_Class,Like_Class,Reply_Class,Like_Class,sentiment_status
2857,Souharddhya,this video can be the most viewed one due to ashish,0,0,2019-03-21T06:12:23Z,21,6,3,"['this', 'video', 'can', 'be', 'the', 'most', 'viewed', 'one', 'due', 'to', 'ashish']","['this', 'video', 'can', 'be', 'the', 'most', 'view', 'one', 'due', 'to', 'ashish']",0.0,0.0,1.0,0.0,0.1875,0.4375,0.2727272727272727,0,0,0,0,neu
2858,D M,ashish owns this video,0,0,2019-03-20T16:39:31Z,20,16,3,"['ashish', 'owns', 'this', 'video']","['ashish', 'own', 'this', 'video']",0.0,0.0,1.0,0.0,0.0,0.0,0.75,0,0,0,0,neu
2859,Divesh Singhal,hitlikeifuwatchingthisvideoonlyforashishchanchalani,0,0,2019-03-20T16:39:31Z,20,16,3,['hitlikeifuwatchingthisvideoonlyforashishchanchalani'],['hitlikeifuwatchingthisvideoonlyforashishchanchalani'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
2860,Fatema Bootwala,filtercopy and ashish chanchlani best collab,0,0,2019-03-20T12:24:34Z,20,12,3,"['filtercopy', 'and', 'ashish', 'chanchlani', 'best', 'collab']","['filtercopi', 'and', 'ashish', 'chanchlani', 'best', 'collab']",0.6369,0.0,0.5429999999999999,0.457,1.0,0.3,0.3333333333333333,0,0,0,0,neu
2861,Marvel Fan girl,ashish you re awesome,0,0,2019-03-20T12:24:34Z,20,12,3,"['ashish', 'you', 're', 'awesome']","['ashish', 'you', 're', 'awesom']",0.6249,0.0,0.423,0.5770000000000001,1.0,1.0,0.0,0,0,0,0,pos
2862,Rajat Kesarwani,one of the best youtuber ashishchanchlani,0,0,2019-03-20T07:43:37Z,20,7,3,"['one', 'of', 'the', 'best', 'youtuber', 'ashishchanchlani']","['one', 'of', 'the', 'best', 'youtub', 'ashishchanchlani']",0.6369,0.0,0.5429999999999999,0.457,1.0,0.3,0.3333333333333333,0,0,0,0,neu
2863,Rajashree Thakare,tomorrow i have my exams and here i m binge watching filtercopy,1,0,2019-03-20T07:43:37Z,20,7,3,"['tomorrow', 'i', 'have', 'my', 'exams', 'and', 'here', 'i', 'm', 'binge', 'watching', 'filtercopy']","['tomorrow', 'i', 'have', 'my', 'exam', 'and', 'here', 'i', 'm', 'bing', 'watch', 'filtercopi']",0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,0,1,0,1,neu
2864,M Sai Prabhanjan Kumar,this is one of the best episodes from filter copy right from iss 500 ko 5 copies karwado to sab ka badla lega ashish every dialogue is super cool you are one of the best blokes ashish have a bright future,512,5,2019-03-19T10:41:10Z,19,10,3,"['this', 'is', 'one', 'of', 'the', 'best', 'episodes', 'from', 'filter', 'copy', 'right', 'from', 'iss', '500', 'ko', '5', 'copies', 'karwado', 'to', 'sab', 'ka', 'badla', 'lega', 'ashish', 'every', 'dialogue', 'is', 'super', 'cool', 'you', 'are', 'one', 'of', 'the', 'best', 'blokes', 'ashish', 'have', 'a', 'bright', 'future']","['this', 'is', 'one', 'of', 'the', 'best', 'episod', 'from', 'filter', 'copi', 'right', 'from', 'iss', '500', 'ko', '5', 'copi', 'karwado', 'to', 'sab', 'ka', 'badla', 'lega', 'ashish', 'everi', 'dialogu', 'is', 'super', 'cool', 'you', 'are', 'one', 'of', 'the', 'best', 'bloke', 'ashish', 'have', 'a', 'bright', 'futur']",0.9552,0.0,0.66,0.34,0.5241496598639456,0.4824829931972788,0.2926829268292683,1,1,1,1,neu
2865,Vijaya Lakshmi,v also make songs like that,0,0,2019-03-19T10:41:10Z,19,10,3,"['v', 'also', 'make', 'songs', 'like', 'that']","['v', 'also', 'make', 'song', 'like', 'that']",0.3612,0.0,0.615,0.385,0.0,0.0,0.0,0,0,0,0,neu
2866,Shobha H N,guys please make more videos and reach 1 million i love u guys,0,0,2019-03-19T10:19:20Z,19,10,3,"['guys', 'please', 'make', 'more', 'videos', 'and', 'reach', '1', 'million', 'i', 'love', 'u', 'guys']","['guy', 'pleas', 'make', 'more', 'video', 'and', 'reach', '1', 'million', 'i', 'love', 'u', 'guy']",0.7823,0.0,0.471,0.529,0.5,0.55,0.38461538461538464,0,0,0,0,pos
2867,Simran Sachdeva,plz make a video on childrens,0,0,2019-03-19T10:19:20Z,19,10,3,"['plz', 'make', 'a', 'video', 'on', 'childrens']","['plz', 'make', 'a', 'video', 'on', 'children']",0.0772,0.0,0.755,0.245,0.0,0.0,0.5,0,0,0,0,neu
2868,Kunal Mishra,ashish was a clickbait,0,0,2019-03-19T09:28:54Z,19,9,3,"['ashish', 'was', 'a', 'clickbait']","['ashish', 'was', 'a', 'clickbait']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
2869,jyoti teotia,bhai hc verma kya personality hain agar nhi jaante ho to itta ulta sidhe bolne ki b jrurt nhi thi video was gud but we rarely find teachers like him he is a real gem respecthcvermasir,0,0,2019-03-19T09:28:54Z,19,9,3,"['bhai', 'hc', 'verma', 'kya', 'personality', 'hain', 'agar', 'nhi', 'jaante', 'ho', 'to', 'itta', 'ulta', 'sidhe', 'bolne', 'ki', 'b', 'jrurt', 'nhi', 'thi', 'video', 'was', 'gud', 'but', 'we', 'rarely', 'find', 'teachers', 'like', 'him', 'he', 'is', 'a', 'real', 'gem', 'respecthcvermasir']","['bhai', 'hc', 'verma', 'kya', 'person', 'hain', 'agar', 'nhi', 'jaant', 'ho', 'to', 'itta', 'ulta', 'sidh', 'boln', 'ki', 'b', 'jrurt', 'nhi', 'thi', 'video', 'was', 'gud', 'but', 'we', 'rare', 'find', 'teacher', 'like', 'him', 'he', 'is', 'a', 'real', 'gem', 'respecthcvermasir']",-0.395,0.075,0.925,0.0,0.25,0.6000000000000001,0.19444444444444448,0,0,0,0,neu
2870,Homa Roohi,love you ashish,0,0,2019-03-19T08:29:36Z,19,8,3,"['love', 'you', 'ashish']","['love', 'you', 'ashish']",0.6369,0.0,0.32299999999999995,0.677,0.5,0.6,1.6666666666666663,0,0,0,0,pos
2871,Geeta kumari,holi pe nasha karke rabbi ne charas fooka,1,0,2019-03-19T08:29:36Z,19,8,3,"['holi', 'pe', 'nasha', 'karke', 'rabbi', 'ne', 'charas', 'fooka']","['holi', 'pe', 'nasha', 'kark', 'rabbi', 'ne', 'chara', 'fooka']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,neu
2872,Alisha Pandey,woahhh both my fav,0,0,2019-03-19T07:53:40Z,19,7,3,"['woahhh', 'both', 'my', 'fav']","['woahhh', 'both', 'my', 'fav']",0.4588,0.0,0.5,0.5,0.0,0.0,0.0,0,0,0,0,neu
2873,Tanya Sawhney,best clooab ever,0,0,2019-03-19T07:53:40Z,19,7,3,"['best', 'clooab', 'ever']","['best', 'clooab', 'ever']",0.6369,0.0,0.32299999999999995,0.677,1.0,0.3,0.6666666666666666,0,0,0,0,pos
2874,Piu Saha,you all are soooo cute yaar specially banerjee seriously so cute u r,0,0,2019-03-19T07:19:36Z,19,7,3,"['you', 'all', 'are', 'soooo', 'cute', 'yaar', 'specially', 'banerjee', 'seriously', 'so', 'cute', 'u', 'r']","['you', 'all', 'are', 'soooo', 'cute', 'yaar', 'special', 'banerje', 'serious', 'so', 'cute', 'u', 'r']",0.6486,0.108,0.51,0.382,0.4523809523809524,0.8571428571428571,0.7692307692307693,0,0,0,0,neu
2875,Abdul Rais,akhand chutiyapaa bancho xerox k 2500 isse km me textbooks aati hai,0,0,2019-03-19T07:19:36Z,19,7,3,"['akhand', 'chutiyapaa', 'bancho', 'xerox', 'k', '2500', 'isse', 'km', 'me', 'textbooks', 'aati', 'hai']","['akhand', 'chutiyapaa', 'bancho', 'xerox', 'k', '2500', 'iss', 'km', 'me', 'textbook', 'aati', 'hai']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
2876,Shila Sarker,now plz collaborate with carryminati,0,0,2019-03-19T04:27:08Z,19,4,3,"['now', 'plz', 'collaborate', 'with', 'carryminati']","['now', 'plz', 'collabor', 'with', 'carryminati']",0.0772,0.0,0.755,0.245,0.0,0.0,0.0,0,0,0,0,neu
2877,SARGENTDOOM,ashish bhai rocks,1,0,2019-03-19T04:27:08Z,19,4,3,"['ashish', 'bhai', 'rocks']","['ashish', 'bhai', 'rock']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,neu
2878,Anuj Rao,hit like if you are here because of ashish,0,0,2019-03-18T17:35:46Z,18,17,3,"['hit', 'like', 'if', 'you', 'are', 'here', 'because', 'of', 'ashish']","['hit', 'like', 'if', 'you', 'are', 'here', 'becaus', 'of', 'ashish']",0.3612,0.0,0.762,0.238,0.0,0.0,0.4444444444444444,0,0,0,0,neu
2879,Ashutosh,ashish nailed it,0,0,2019-03-18T17:35:46Z,18,17,3,"['ashish', 'nailed', 'it']","['ashish', 'nail', 'it']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
2880,Deepak Narang,bhaiyas my exam are also coming please wish me luck love you filtercopy,0,0,2019-03-18T16:22:56Z,18,16,3,"['bhaiyas', 'my', 'exam', 'are', 'also', 'coming', 'please', 'wish', 'me', 'luck', 'love', 'you', 'filtercopy']","['bhaiya', 'my', 'exam', 'are', 'also', 'come', 'pleas', 'wish', 'me', 'luck', 'love', 'you', 'filtercopi']",0.9042,0.0,0.425,0.575,0.5,0.6,0.7692307692307693,0,0,0,0,pos
2881,Durgesh,ashish you are the best comeden,0,0,2019-03-18T16:22:56Z,18,16,3,"['ashish', 'you', 'are', 'the', 'best', 'comeden']","['ashish', 'you', 'are', 'the', 'best', 'comeden']",0.6369,0.0,0.5429999999999999,0.457,1.0,0.3,0.3333333333333333,0,0,0,0,neu
2882,Pramod Pradhan,he he awesome,0,0,2019-03-18T14:43:38Z,18,14,3,"['he', 'he', 'awesome']","['he', 'he', 'awesom']",0.6249,0.0,0.328,0.672,1.0,1.0,0.0,0,0,0,0,pos
2883,anjana yamujala,ashishhhh,0,0,2019-03-18T14:43:38Z,18,14,3,['ashishhhh'],['ashishhhh'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
2884,sarada uchiha,it was actually looking like we r watching ashish chancalani vines only it wasnt looking like filters copy,0,0,2019-03-18T14:07:56Z,18,14,3,"['it', 'was', 'actually', 'looking', 'like', 'we', 'r', 'watching', 'ashish', 'chancalani', 'vines', 'only', 'it', 'wasnt', 'looking', 'like', 'filters', 'copy']","['it', 'was', 'actual', 'look', 'like', 'we', 'r', 'watch', 'ashish', 'chancalani', 'vine', 'onli', 'it', 'wasnt', 'look', 'like', 'filter', 'copi']",0.6124,0.0,0.75,0.25,0.0,0.55,0.38888888888888895,0,0,0,0,neu
2885,Sriraksha N,awesome guys this is exactly what happens d day before d exam,0,0,2019-03-18T14:07:56Z,18,14,3,"['awesome', 'guys', 'this', 'is', 'exactly', 'what', 'happens', 'd', 'day', 'before', 'd', 'exam']","['awesom', 'guy', 'this', 'is', 'exact', 'what', 'happen', 'd', 'day', 'befor', 'd', 'exam']",0.6249,0.0,0.687,0.313,0.625,0.625,0.25,0,0,0,0,neu
2886,Sriraksha N,anirudda banerjee u r awesome and too cute,0,0,2019-03-18T13:54:51Z,18,13,3,"['anirudda', 'banerjee', 'u', 'r', 'awesome', 'and', 'too', 'cute']","['anirudda', 'banerje', 'u', 'r', 'awesom', 'and', 'too', 'cute']",0.7964,0.0,0.36,0.64,0.75,1.0,0.5,0,0,0,0,pos
2887,Sanjana Gumaste,science students can completely relate to this,0,0,2019-03-18T13:54:51Z,18,13,3,"['science', 'students', 'can', 'completely', 'relate', 'to', 'this']","['scienc', 'student', 'can', 'complet', 'relat', 'to', 'this']",0.0,0.0,1.0,0.0,0.1,0.4,0.5714285714285714,0,0,0,0,neu
2888,Sunny Chakraborty,ashish bhai rocks man filtercopy nice collab yaar,0,0,2019-03-18T07:59:00Z,18,7,3,"['ashish', 'bhai', 'rocks', 'man', 'filtercopy', 'nice', 'collab', 'yaar']","['ashish', 'bhai', 'rock', 'man', 'filtercopi', 'nice', 'collab', 'yaar']",0.4215,0.0,0.7140000000000001,0.28600000000000003,0.6,1.0,0.375,0,0,0,0,neu
2889,Soham chetwani Leeway grade 3rd,ashu bhai u r the best,1,0,2019-03-18T07:59:00Z,18,7,3,"['ashu', 'bhai', 'u', 'r', 'the', 'best']","['ashu', 'bhai', 'u', 'r', 'the', 'best']",0.6369,0.0,0.417,0.583,1.0,0.3,0.3333333333333333,0,1,0,1,pos
2890,Abdulla MM,wow ashish on filter copy loved it,0,0,2019-03-18T02:06:05Z,18,2,3,"['wow', 'ashish', 'on', 'filter', 'copy', 'loved', 'it']","['wow', 'ashish', 'on', 'filter', 'copi', 'love', 'it']",0.8271,0.0,0.394,0.606,0.4,0.9,0.857142857142857,0,0,0,0,pos
2891,IINightStarkII,oh guys thanks a lot for uploading this video this was really a stress buster for me my pre boards are from 10 of jan and i have to study 10 chp from pcm and i thought i can t be able to do it and i thought if suicide but now nahi ab sirf hc verma ki le lunga,4,0,2019-03-18T02:06:05Z,18,2,3,"['oh', 'guys', 'thanks', 'a', 'lot', 'for', 'uploading', 'this', 'video', 'this', 'was', 'really', 'a', 'stress', 'buster', 'for', 'me', 'my', 'pre', 'boards', 'are', 'from', '10', 'of', 'jan', 'and', 'i', 'have', 'to', 'study', '10', 'chp', 'from', 'pcm', 'and', 'i', 'thought', 'i', 'can', 't', 'be', 'able', 'to', 'do', 'it', 'and', 'i', 'thought', 'if', 'suicide', 'but', 'now', 'nahi', 'ab', 'sirf', 'hc', 'verma', 'ki', 'le', 'lunga']","['oh', 'guy', 'thank', 'a', 'lot', 'for', 'upload', 'this', 'video', 'this', 'was', 'realli', 'a', 'stress', 'buster', 'for', 'me', 'my', 'pre', 'board', 'are', 'from', '10', 'of', 'jan', 'and', 'i', 'have', 'to', 'studi', '10', 'chp', 'from', 'pcm', 'and', 'i', 'thought', 'i', 'can', 't', 'be', 'abl', 'to', 'do', 'it', 'and', 'i', 'thought', 'if', 'suicid', 'but', 'now', 'nahi', 'ab', 'sirf', 'hc', 'verma', 'ki', 'le', 'lunga']",-0.4304,0.085,0.8809999999999999,0.034,0.3,0.3416666666666666,0.16666666666666666,0,1,0,1,neu
2892,BALAMURUGAN CHETTIAR,very true,1,0,2019-03-17T19:13:54Z,17,19,3,"['very', 'true']","['veri', 'true']",0.4754,0.0,0.244,0.7559999999999999,0.455,0.8450000000000001,1.0,0,1,0,1,pos
2893,Sankalp Srivastava,came for ashish,0,0,2019-03-17T19:13:54Z,17,19,3,"['came', 'for', 'ashish']","['came', 'for', 'ashish']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
2894,Stagerstaff,thanks for the video my boards a month away,0,0,2019-03-17T17:20:57Z,17,17,3,"['thanks', 'for', 'the', 'video', 'my', 'boards', 'a', 'month', 'away']","['thank', 'for', 'the', 'video', 'my', 'board', 'a', 'month', 'away']",0.4404,0.0,0.7070000000000001,0.293,0.2,0.2,0.3333333333333333,0,0,0,0,neu
2895,sakina abbasi,ashish is damm good,0,0,2019-03-17T17:20:57Z,17,17,3,"['ashish', 'is', 'damm', 'good']","['ashish', 'is', 'damm', 'good']",0.4404,0.0,0.508,0.4920000000000001,0.7,0.6000000000000001,0.0,0,0,0,0,neu
2896,Mannat 09,who is here preparing for 10th and 12th boards me for 12th,0,0,2019-03-17T15:43:30Z,17,15,3,"['who', 'is', 'here', 'preparing', 'for', '10th', 'and', '12th', 'boards', 'me', 'for', '12th']","['who', 'is', 'here', 'prepar', 'for', '10th', 'and', '12th', 'board', 'me', 'for', '12th']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
2897,Sreeji T R,i also do the same,0,0,2019-03-17T15:43:30Z,17,15,3,"['i', 'also', 'do', 'the', 'same']","['i', 'also', 'do', 'the', 'same']",0.0,0.0,1.0,0.0,0.0,0.125,0.0,0,0,0,0,neu
2898,Shriti Gupta,only for ashish,1,0,2019-03-17T13:32:30Z,17,13,3,"['only', 'for', 'ashish']","['onli', 'for', 'ashish']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,1,neu
2899,purva chawan,i have my paper tomorrow,0,0,2019-03-17T13:32:30Z,17,13,3,"['i', 'have', 'my', 'paper', 'tomorrow']","['i', 'have', 'my', 'paper', 'tomorrow']",0.0,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0,0,0,0,neu
2900,Amar jeet kushwaha,only come for aashish,0,0,2019-03-17T12:03:54Z,17,12,3,"['only', 'come', 'for', 'aashish']","['onli', 'come', 'for', 'aashish']",0.0,0.0,1.0,0.0,0.0,1.0,0.25,0,0,0,0,neu
2901,Pragya Srivastava,ashish over reacts sometimes but good,0,0,2019-03-17T12:03:54Z,17,12,3,"['ashish', 'over', 'reacts', 'sometimes', 'but', 'good']","['ashish', 'over', 'react', 'sometim', 'but', 'good']",0.5927,0.0,0.565,0.435,0.7,0.6000000000000001,0.0,0,0,0,0,neu
2902,Harshita Sonii,over acting to next level,0,0,2019-03-17T11:37:51Z,17,11,3,"['over', 'acting', 'to', 'next', 'level']","['over', 'act', 'to', 'next', 'level']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
2903,Arpan Mukherjee,4 07 se bahut disappointed ho gaya comedy me itne tallented person ko insult krna thik nahi tvf ne bahut ache se kia tha,0,0,2019-03-17T11:37:51Z,17,11,3,"['4', '07', 'se', 'bahut', 'disappointed', 'ho', 'gaya', 'comedy', 'me', 'itne', 'tallented', 'person', 'ko', 'insult', 'krna', 'thik', 'nahi', 'tvf', 'ne', 'bahut', 'ache', 'se', 'kia', 'tha']","['4', '07', 'se', 'bahut', 'disappoint', 'ho', 'gaya', 'comedi', 'me', 'itn', 'tallent', 'person', 'ko', 'insult', 'krna', 'thik', 'nahi', 'tvf', 'ne', 'bahut', 'ach', 'se', 'kia', 'tha']",-0.8934,0.392,0.534,0.07400000000000001,-0.75,0.75,0.375,0,0,0,0,neu
2904,ashok padhi,i m here for ashish who else,39,2,2019-03-17T08:18:50Z,17,8,3,"['i', 'm', 'here', 'for', 'ashish', 'who', 'else']","['i', 'm', 'here', 'for', 'ashish', 'who', 'els']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,neu
2905,sakshi,aaj hi pehle exam thi kal algebra aur science,1,0,2019-03-17T08:18:50Z,17,8,3,"['aaj', 'hi', 'pehle', 'exam', 'thi', 'kal', 'algebra', 'aur', 'science']","['aaj', 'hi', 'pehl', 'exam', 'thi', 'kal', 'algebra', 'aur', 'scienc']",0.0,0.0,1.0,0.0,0.0,0.0,0.7777777777777779,0,1,0,1,neu
2906,Jyothi Rajesh,why is this video so relatable,1,0,2019-03-17T07:33:57Z,17,7,3,"['why', 'is', 'this', 'video', 'so', 'relatable']","['whi', 'is', 'this', 'video', 'so', 'relat']",0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0,1,0,1,neu
2907,Rupa Rahman,ashish pls ur individual act vi banau kabhi kabhi phle ki thara,0,0,2019-03-17T07:33:57Z,17,7,3,"['ashish', 'pls', 'ur', 'individual', 'act', 'vi', 'banau', 'kabhi', 'kabhi', 'phle', 'ki', 'thara']","['ashish', 'pls', 'ur', 'individu', 'act', 'vi', 'banau', 'kabhi', 'kabhi', 'phle', 'ki', 'thara']",0.0772,0.0,0.894,0.106,0.0,0.4,0.16666666666666666,0,0,0,0,neu
2908,RGT,shitexams are already here and i don t know fk bout syllabus he bhagwan pass karade mummyyy ye sab raksha nahi karega i need furray,1,0,2019-03-17T07:19:52Z,17,7,3,"['shitexams', 'are', 'already', 'here', 'and', 'i', 'don', 't', 'know', 'fk', 'bout', 'syllabus', 'he', 'bhagwan', 'pass', 'karade', 'mummyyy', 'ye', 'sab', 'raksha', 'nahi', 'karega', 'i', 'need', 'furray']","['shitexam', 'are', 'alreadi', 'here', 'and', 'i', 'don', 't', 'know', 'fk', 'bout', 'syllabus', 'he', 'bhagwan', 'pass', 'karad', 'mummyyi', 'ye', 'sab', 'raksha', 'nahi', 'karega', 'i', 'need', 'furray']",0.0,0.0,1.0,0.0,0.0,0.0,0.08,0,1,0,1,neu
2909,Ashwina Kapoor,on of my fav video,1,0,2019-03-17T07:19:52Z,17,7,3,"['on', 'of', 'my', 'fav', 'video']","['on', 'of', 'my', 'fav', 'video']",0.4588,0.0,0.5710000000000001,0.429,0.0,0.0,0.6000000000000001,0,1,0,1,neu
2910,Nawal Karim,periodic tablebest way to learn,0,0,2019-03-16T11:01:07Z,16,11,3,"['periodic', 'tablebest', 'way', 'to', 'learn']","['period', 'tablebest', 'way', 'to', 'learn']",0.0,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0,0,0,0,neu
2911,JL Meetal,h c verma sir is a respected professor please do not make any bad comments or comedy on them i felt very bad,0,0,2019-03-16T11:01:07Z,16,11,3,"['h', 'c', 'verma', 'sir', 'is', 'a', 'respected', 'professor', 'please', 'do', 'not', 'make', 'any', 'bad', 'comments', 'or', 'comedy', 'on', 'them', 'i', 'felt', 'very', 'bad']","['h', 'c', 'verma', 'sir', 'is', 'a', 'respect', 'professor', 'pleas', 'do', 'not', 'make', 'ani', 'bad', 'comment', 'or', 'comedi', 'on', 'them', 'i', 'felt', 'veri', 'bad']",0.9118,0.0,0.507,0.493,-0.8049999999999998,0.7666666666666666,0.7826086956521738,0,0,0,0,neu
2912,technaboy,only here for ashish,1,0,2019-03-16T10:51:40Z,16,10,3,"['only', 'here', 'for', 'ashish']","['onli', 'here', 'for', 'ashish']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,1,neu
2913,Ritu Gupta,omg this is littt,0,0,2019-03-16T10:51:40Z,16,10,3,"['omg', 'this', 'is', 'littt']","['omg', 'this', 'is', 'littt']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
2914,mihir jetti,when there are 1 mark questions we think ok let s copy from our friend,5,0,2019-03-16T08:07:48Z,16,8,3,"['when', 'there', 'are', '1', 'mark', 'questions', 'we', 'think', 'ok', 'let', 's', 'copy', 'from', 'our', 'friend']","['when', 'there', 'are', '1', 'mark', 'question', 'we', 'think', 'ok', 'let', 's', 'copi', 'from', 'our', 'friend']",0.6597,0.0,0.6709999999999999,0.329,0.5,0.5,0.4666666666666666,0,1,0,1,neu
2915,Vijay Kumar,bhai i have exams too,0,0,2019-03-16T08:07:48Z,16,8,3,"['bhai', 'i', 'have', 'exams', 'too']","['bhai', 'i', 'have', 'exam', 'too']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
2916,Deepak,not gonna forget that periodic table lmaoo,0,0,2019-03-16T05:52:21Z,16,5,3,"['not', 'gon', 'na', 'forget', 'that', 'periodic', 'table', 'lmaoo']","['not', 'gon', 'na', 'forget', 'that', 'period', 'tabl', 'lmaoo']",0.1695,0.0,0.7829999999999999,0.217,0.0,0.0,0.42857142857142855,0,0,0,0,neu
2917,Nihala Parveen,am having exam and next is mat,0,0,2019-03-16T05:52:21Z,16,5,3,"['am', 'having', 'exam', 'and', 'next', 'is', 'mat']","['am', 'have', 'exam', 'and', 'next', 'is', 'mat']",0.0,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0,0,0,0,neu
2918,manya vlogs,3rd low of motion is easy,0,0,2019-03-15T18:35:02Z,15,18,3,"['3rd', 'low', 'of', 'motion', 'is', 'easy']","['3rd', 'low', 'of', 'motion', 'is', 'easi']",0.2023,0.233,0.444,0.322,0.14444444444444446,0.37777777777777777,0.6666666666666666,0,0,0,0,neu
2919,Mehmuda Multani,itna frustion bloody exam phobia,625,6,2019-03-15T18:35:02Z,15,18,3,"['itna', 'frustion', 'bloody', 'exam', 'phobia']","['itna', 'frustion', 'bloodi', 'exam', 'phobia']",-0.6705,0.647,0.353,0.0,-0.8,0.9,1.4,1,1,1,1,neg
2920,vannesa varsha,1 49 me n frnd make such interesting short forms while studying i cn completely relate dis,0,0,2019-03-15T11:56:11Z,15,11,3,"['1', '49', 'me', 'n', 'frnd', 'make', 'such', 'interesting', 'short', 'forms', 'while', 'studying', 'i', 'cn', 'completely', 'relate', 'dis']","['1', '49', 'me', 'n', 'frnd', 'make', 'such', 'interest', 'short', 'form', 'while', 'studi', 'i', 'cn', 'complet', 'relat', 'dis']",0.4019,0.0,0.828,0.172,0.15,0.425,0.29411764705882354,0,0,0,0,neu
2921,Shanas Beautiful Mess,ashish chanchalani overeacting,0,0,2019-03-15T11:56:11Z,15,11,3,"['ashish', 'chanchalani', 'overeacting']","['ashish', 'chanchalani', 'overeact']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
2922,A K ,true false awesome idea,0,0,2019-03-15T09:47:28Z,15,9,3,"['true', 'false', 'awesome', 'idea']","['true', 'fals', 'awesom', 'idea']",0.7845,0.0,0.225,0.775,0.31666666666666665,0.75,1.0,0,0,0,0,pos
2923,abhipsa,trending pe anewala he ye video,0,0,2019-03-15T09:47:28Z,15,9,3,"['trending', 'pe', 'anewala', 'he', 'ye', 'video']","['trend', 'pe', 'anewala', 'he', 'ye', 'video']",0.0,0.0,1.0,0.0,0.0,0.0,0.5,0,0,0,0,neu
2924,Bhavya Jha,here only because of ashish,0,0,2019-03-15T08:33:04Z,15,8,3,"['here', 'only', 'because', 'of', 'ashish']","['here', 'onli', 'becaus', 'of', 'ashish']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,neu
2925,Story beats,im not at all fond of this chanchlani guy,0,0,2019-03-15T08:33:04Z,15,8,3,"['im', 'not', 'at', 'all', 'fond', 'of', 'this', 'chanchlani', 'guy']","['im', 'not', 'at', 'all', 'fond', 'of', 'this', 'chanchlani', 'guy']",-0.3412,0.231,0.769,0.0,0.0,0.0,0.2222222222222222,0,0,0,0,neu
2926,A K ,holi pe nasha karke rabbi ne charas fooka new trick to learn periodic table,0,0,2019-03-14T22:47:52Z,14,22,3,"['holi', 'pe', 'nasha', 'karke', 'rabbi', 'ne', 'charas', 'fooka', 'new', 'trick', 'to', 'learn', 'periodic', 'table']","['holi', 'pe', 'nasha', 'kark', 'rabbi', 'ne', 'chara', 'fooka', 'new', 'trick', 'to', 'learn', 'period', 'tabl']",-0.0516,0.085,0.915,0.0,0.13636363636363635,0.4545454545454545,0.6428571428571427,0,0,0,0,neu
2927,kudu Tab,lol same thing happened with me exams ke 2 din phele postpone hogye n abhi tk nhi hue still struggling to get rid of exams,0,0,2019-03-14T22:47:52Z,14,22,3,"['lol', 'same', 'thing', 'happened', 'with', 'me', 'exams', 'ke', '2', 'din', 'phele', 'postpone', 'hogye', 'n', 'abhi', 'tk', 'nhi', 'hue', 'still', 'struggling', 'to', 'get', 'rid', 'of', 'exams']","['lol', 'same', 'thing', 'happen', 'with', 'me', 'exam', 'ke', '2', 'din', 'phele', 'postpon', 'hogy', 'n', 'abhi', 'tk', 'nhi', 'hue', 'still', 'struggl', 'to', 'get', 'rid', 'of', 'exam']",-0.2263,0.171,0.727,0.102,0.4,0.4125,0.08,0,0,0,0,neu
